SET,Treatment,Colony,Emigration,Leader,Follower,Time_Start,Time_Stop,Leaves_From,Arrives_at,Target,Success_or_Fail_or_Switch,BREAK_UP,X,Y,Nth_Tandem,Leader_Consist_Lead,Follower_Consist_Foll
2,leaders_removed,2_2,5,PGPP,RGRB,11:52:33,11:55:55,35.47,r,Right,Switch,NA,58,9,21,0,4
2,leaders_removed,2_2,5,GBPB,RBPP,11:54:58,11:56:12,o,NA,Left,Fail,38.31,31,38,22,1,1
2,leaders_removed,2_2,5,BPGG,GGBG,11:58:18,12:09:28,o,o,NA,Fail,NA,NA,NA,23,3,3
2,leaders_removed,2_2,5,GBPB,WYBW,12:03:19,12:04:29,o,NA,Left,Fail,31.34,34,31,24,1,0
2,Control,2_3,1,YRBG,BBWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1
2,Control,2_3,1,BYYB,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4
2,Control,2_3,1,WWPG,BYBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3
2,Control,2_3,1,BYYB,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4
2,Control,2_3,1,BYBR,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4
2,Control,2_3,1,BYBR,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3
2,Control,2_3,1,BYYB,WBBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4
2,Control,2_3,1,BYBR,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,3
2,Control,2_3,1,BYBR,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,1
2,Control,2_3,1,RWYG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4
2,Control,2_3,1,BYBR,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,3
2,Control,2_3,1,WWPG,GYGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,4
2,Control,2_3,1,BYYB,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,4
2,Control,2_3,1,GPPG,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,3
2,Control,2_3,1,WWPG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,4
2,Control,2_3,1,BYYB,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,1
2,Control,2_3,1,GBPB,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,4
2,Control,2_3,1,BYBR,BPRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,1
2,Control,2_3,1,WRYP,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,4
2,Control,2_3,1,BYYB,BBWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,1
2,Control,2_3,1,GYGR,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,3
2,Control,2_3,1,WRYP,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,3
2,Control,2_3,1,RWYG,PWZZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,2
2,Control,2_3,1,RWYG,PGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,2
2,Control,2_3,1,GYGR,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,4
2,Control,2_3,1,BYYB,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,2
2,Control,2_3,1,RWYG,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,3
2,Control,2_3,1,BBWP,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,2
2,Control,2_3,1,GYGR,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,4
2,Control,2_3,1,RBGR,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,3
2,Control,2_3,1,RWYG,PWZZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,2
2,Control,2_3,1,GYGR,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,4,3
2,Control,2_3,1,BBWP,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,4
2,Control,2_3,1,RBGR,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,3
2,Control,2_3,1,GYGR,RRPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,4,3
2,Control,2_3,1,WRYP,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,2
2,Control,2_3,1,GBPB,BPPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,3
2,Control,2_3,1,YWBR,WBBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,4
2,Control,2_3,2,PBYP,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
2,Control,2_3,2,PBYP,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4
2,Control,2_3,2,BBWP,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3
2,Control,2_3,2,PBYP,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
2,Control,2_3,2,GPPG,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4
2,Control,2_3,2,BYYB,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3
2,Control,2_3,2,BBWP,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3
2,Control,2_3,2,GPPG,PGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,2
2,Control,2_3,2,PBYP,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,3
2,Control,2_3,2,WWPG,WBBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,4
2,Control,2_3,2,BBWP,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,3
2,Control,2_3,2,BYYB,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,4
2,Control,2_3,2,WWPG,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,3
2,Control,2_3,2,PBYP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,3
2,Control,2_3,2,PBYP,YYWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,3
2,Control,2_3,2,ZRYP,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,4
2,Control,2_3,2,BYYB,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,4
2,Control,2_3,2,ZRYP,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2
2,Control,2_3,2,BBWP,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,3
2,Control,2_3,2,GPWR,GRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,1
2,Control,2_3,2,YRBG,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,3
2,Control,2_3,2,GYGR,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,4
2,Control,2_3,2,WWPG,BYBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3,3
2,Control,2_3,2,RWYG,GRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2,1
2,Control,2_3,2,GPWR,PGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,2
2,Control,2_3,2,ZRYP,RRPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,3
2,Control,2_3,2,BBWP,YWBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,2
2,Control,2_3,2,BYYB,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4,3
2,Control,2_3,2,GYGR,PGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,2
2,Control,2_3,2,GPPG,BPPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,3
2,Control,2_3,2,RWYG,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,2,3
2,Control,2_3,2,YYYR,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,3
2,Control,2_3,2,BYBR,RRPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,4,3
2,Control,2_3,2,GYGR,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,4
2,Control,2_3,2,GPWR,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,2
2,Control,2_3,2,BYYB,PGRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,2
2,Control,2_3,2,WBBP,RWPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3,3
2,Control,2_3,2,GPPG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,4,4
2,Control,2_3,2,RWBW,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,4
2,Control,2_3,2,RWYG,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,3
2,Control,2_3,2,BYBR,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,4,2
2,Control,2_3,2,BYYB,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,2
2,Control,2_3,2,BBWP,GRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,3,1
2,Control,2_3,2,GGBG,WYYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,1
2,Control,2_3,2,PGRP,PBPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,3
2,Control,2_3,2,GYGR,RWPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,4,3
2,Control,2_3,2,GPWR,YRYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,1
2,Control,2_3,2,YYYR,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3,3
2,Control,2_3,2,RWBW,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,2
2,Control,2_3,2,WBBP,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,4
2,Control,2_3,2,YYYR,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,3,3
2,Control,2_3,2,WBBP,RRPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,3,3
2,Control,2_3,2,RWPB,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,2,3
2,Control,2_3,2,YGGB,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,4
2,Control,2_3,2,GGBG,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,4
2,Control,2_3,2,GPPG,GYGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,4,4
2,Control,2_3,3,GPPG,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3
2,Control,2_3,3,SAME,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4
2,Control,2_3,3,SAME,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4
2,Control,2_3,3,WWPG,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4
2,Control,2_3,3,BBWP,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3
2,Control,2_3,3,YYYR,BYBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3
2,Control,2_3,3,YRBG,YYWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,3
2,Control,2_3,3,BBWP,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,4
2,Control,2_3,3,BYYB,PBPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,3
2,Control,2_3,3,GYGR,RWPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,3
2,Control,2_3,3,BBWP,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,3
2,Control,2_3,3,GYGR,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,2
2,Control,2_3,3,YRBG,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,3
2,Control,2_3,3,GYGR,WBBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,4
2,Control,2_3,3,BBWP,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,4
2,Control,2_3,3,YYYR,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,3
2,Control,2_3,3,GYGR,BPPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,3
2,Control,2_3,3,BBWP,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,4
2,Control,2_3,3,BYBR,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,3
2,Control,2_3,3,WBBP,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,2
2,Control,2_3,3,GYGR,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,4
2,Control,2_3,3,YYYR,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,3
2,Control,2_3,3,BBWP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3,3
2,Control,2_3,3,GPPG,BPPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,3
2,Control,2_3,3,WRYP,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,3
2,Control,2_3,3,WBBP,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,2
2,Control,2_3,3,WRYP,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,4
2,Control,2_3,3,WBBP,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,1
2,Control,2_3,3,WBBP,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,3
2,Control,2_3,3,YRBG,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,4
2,Control,2_3,3,YRBG,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4,3
2,Control,2_3,3,YYYR,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,4
2,Control,2_3,3,YYYR,GYGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,4
2,Control,2_3,3,GPPG,RWPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,3
2,Control,2_3,3,YYYR,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,3
2,Control,2_3,3,WRYP,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,4
2,Control,2_3,3,YYYR,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3,4
2,Control,2_3,3,WRYP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,3
2,Control,2_3,3,WRYP,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3,3
2,Control,2_3,3,GPPG,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,4,2
2,Control,2_3,3,GPPG,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,4,4
2,Control,2_3,3,GYGR,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,3
2,Control,2_3,3,GPPG,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,4,4
2,Control,2_3,3,BPPP,RRPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,3
2,Control,2_3,3,YYWG,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,3
2,Control,2_3,4,GYGR,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3
2,Control,2_3,4,SAME,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3
2,Control,2_3,4,SAME,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4
2,Control,2_3,4,YRBG,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4
2,Control,2_3,4,GPPG,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3
2,Control,2_3,4,BYBR,RWPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,3
2,Control,2_3,4,GYGR,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4
2,Control,2_3,4,GPPG,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,3
2,Control,2_3,4,BYBR,WBBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4
2,Control,2_3,4,WRYP,YYWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,3
2,Control,2_3,4,WRYP,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,2
2,Control,2_3,4,GYGR,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,2
2,Control,2_3,4,GPPG,PGRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,3
2,Control,2_3,4,BYBR,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,4
2,Control,2_3,4,WRYP,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,4
2,Control,2_3,4,GPPG,YPWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,1
2,Control,2_3,4,GYGR,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,3
2,Control,2_3,4,GPPG,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,4
2,Control,2_3,4,WBBP,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,4
2,Control,2_3,4,YRBG,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,3
2,Control,2_3,4,GYGR,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,3
2,Control,2_3,4,GPPG,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,4
2,Control,2_3,4,GYGR,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,3
2,Control,2_3,4,BYYB,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,4
2,Control,2_3,4,GYGR,PBPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,3
2,Control,2_3,4,GPPG,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,3
2,Control,2_3,4,GPPG,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,4
2,Control,2_3,4,BYYB,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4,4
2,Control,2_3,4,GPPG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,4
2,Control,2_3,4,WBBP,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,3
2,Control,2_3,4,GYGR,YPWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4,1
2,Control,2_3,4,GYGR,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,4,3
2,Control,2_3,4,GPPG,GPWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,4,3
2,Control,2_3,4,BYBR,PWZZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,2
2,Control,2_3,4,GPPG,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,4,4
2,Control,2_3,4,BYBR,RWPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,3
2,Control,2_3,4,GPPG,WRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,4,4
2,Control,2_3,4,BYBR,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,4,2
2,Control,2_3,4,BYBR,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,4,4
2,Control,2_3,4,YRBG,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,4,2
2,Control,2_3,4,GPPG,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,4,3
2,Control,2_3,4,YRBG,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,4
2,Control,2_3,4,YYYR,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,3,3
2,Control,2_3,4,YYYR,ZRYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,3,4
2,Control,2_3,4,RWPB,YWBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,2,2
2,Control,2_3,4,YYYR,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,3,3
2,Control,2_3,4,WBBP,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,4
2,Control,2_3,4,WBBP,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3,4
2,Control,2_3,4,PYGP,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,3
2,Control,2_3,4,WBBP,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3,2
2,Control,2_3,4,YYYR,PWZZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,3,2
2,Control,2_3,4,WBBP,GYGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,3,4
2,followers_removed,2_3,5,BBWP,ZRYP,10:19:13,10:24:55,o,l,Left,Success,NA,18,9,1,3,4
2,followers_removed,2_3,5,BYYB,BYRP,10:56:22,10:59:21,o,NA,Left,Fail,5.33,33,5,2,4,3
2,followers_removed,2_3,5,GYGR,PYGP,10:58:08,10:59:40,o,r,Right,Success,NA,58,9,3,4,3
2,followers_removed,2_3,5,BBWP,WRYP,10:59:35,11:01:56,o,r,Right,Success,NA,58,9,4,3,4
2,followers_removed,2_3,5,BYYB,GPPG,11:04:27,11:06:24,o,l,Left,Success,NA,18,9,5,4,3
2,followers_removed,2_3,5,BBWP,GPWR,11:05:01,11:07:53,o,l,Left,Success,NA,18,9,6,3,3
2,followers_removed,2_3,5,BYYB,WRYP,11:12:51,11:16:42,o,r,Right,Success,NA,58,9,7,4,4
2,followers_removed,2_3,5,YRBG,YGGB,11:16:20,11:18:01,o,l,Left,Success,NA,18,9,8,4,3
2,followers_removed,2_3,5,GYGR,PYGP,11:20:06,11:23:26,o,r,Right,Success,NA,58,9,9,4,3
2,followers_removed,2_3,5,BBWP,ZRYP,11:25:04,NA,o,NA,NA,Fail,NA,NA,NA,10,3,4
2,followers_removed,2_3,5,RWBW,WYYG,11:26:30,11:29:01,o,NA,Left,Fail,4.19,19,4,11,1,1
2,followers_removed,2_3,5,GYGR,GPWR,10:20:51,10:24:38,o,l,Left,Success,NA,18,9,12,4,3
2,followers_removed,2_3,5,BYYB,GPWR,11:26:52,11:29:05,o,NA,Left,Fail,3.16,16,3,13,4,3
2,followers_removed,2_3,5,GYGR,ZRYP,11:29:23,11:33:28,o,r,Right,Success,NA,58,9,14,4,4
2,followers_removed,2_3,5,GYGR,BPRR,11:38:25,11:42:07,o,l,Left,Success,NA,18,9,15,4,1
2,followers_removed,2_3,5,GYGR,YGGB,11:43:10,11:43:43,l,NA,Left,Fail,13.27,27,13,16,4,3
2,followers_removed,2_3,5,RWBW,GRBB,11:48:04,11:52:25,o,l,Left,Success,NA,18,9,17,1,1
2,followers_removed,2_3,5,PYGP,PYWR,12:18:53,12:21:08,l,NA,Left,Fail,16.26,26,16,18,1,0
2,followers_removed,2_3,5,BYYB,YRGR,10:24:49,10:26:20,o,NA,Left,Fail,13.31,31,13,19,4,0
2,followers_removed,2_3,5,GYGR,WRYP,10:30:31,10:35:03,o,NA,Right,Fail,7.63,63,7,20,4,4
2,followers_removed,2_3,5,BYYB,GPPG,10:33:00,10:36:22,o,l,Left,Success,NA,18,9,21,4,3
2,followers_removed,2_3,5,YRBG,ZRYP,10:38:20,10:46:55,o,NA,Right,Fail,4.61,61,4,22,4,4
2,followers_removed,2_3,5,GYGR,BYBR,10:45:59,10:52:34,o,17.31,NA,Switch,NA,NA,NA,23,4,3
2,followers_removed,2_3,5,GYGR,BBWP,10:52:34,10:54:43,17.31,l,Left,Switch,NA,18,9,24,4,1
2,followers_removed,2_3,5,YRBG,YRGR,10:54:53,11:00:21,o,l,Left,Success,NA,18,9,25,4,0
2,Control,2_4,1,BWPR,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3
2,Control,2_4,1,PWBB,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3
2,Control,2_4,1,PWBB,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4
2,Control,2_4,1,YWWW,PPPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2
2,Control,2_4,1,WRYP,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2
2,Control,2_4,1,WRWG,YPGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1
2,Control,2_4,1,YBRG,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3
2,Control,2_4,1,RBGR,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,3
2,Control,2_4,1,GWWY,PYBY,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,3
2,Control,2_4,1,PWBB,GRRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2
2,Control,2_4,1,YWWW,BGWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,3
2,Control,2_4,1,YBRG,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,4
2,Control,2_4,1,WRYP,YPGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,1
2,Control,2_4,1,PWBB,WWGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,1
2,Control,2_4,1,YBRG,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,1
2,Control,2_4,1,GRRW,WBRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,1
2,Control,2_4,1,PYBY,GBWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,1
2,Control,2_4,1,WRWG,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,3
2,Control,2_4,1,WWGY,RBPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,2
2,Control,2_4,1,BWPR,WRGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,1
2,Control,2_4,1,GRRW,YBRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,2
2,Control,2_4,1,WRWG,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,2
2,Control,2_4,1,WYBW,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,2
2,Control,2_4,1,GRRW,YBRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,2
2,Control,2_4,1,GRRW,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,3
2,Control,2_4,2,WRYP,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3
2,Control,2_4,2,YPRP,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2
2,Control,2_4,2,YPRP,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4
2,Control,2_4,2,WRYP,BGWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3
2,Control,2_4,2,WRYP,BYRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3
2,Control,2_4,2,BWPR,YBRG,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2
2,Control,2_4,2,RBPP,GRYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2
2,Control,2_4,2,BWPR,YWWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3
